BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
1,750,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,5200,Knickerbocker 1 is a queen room located on the second floor. Has a private bathroom with tub. Each room is equipped with a SmartTV and Apple TV.<br /><br />This room is not pet friendly.<br /><br />Complimentary Services:<br />Continental Breakfast<br />Onsite Parking<br />Electric Parking<br />Wi-Fi & Apple TV<br />Keyless Entry<br />Ensuite Guest Rooms<br />​<br />Paid Services:<br />Cocktails<br />Meeting Space Rentals<br />Pets (If applicable)<br />Early Checkin (1PM)<br />Late Checkout (12PM),,https://a0.muscache.com/pictures/miso/Hosting-938266199766701429/original/2a5d2a9c-476e-441e-975d-430375628bd6.png,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""EV charger - level 1"", ""Hair dryer"", ""Outdoor dining area"", ""Indoor fireplace"", ""TV"", ""Elevator"", ""Shampoo"", ""Dedicated workspace"", ""Long term stays allowed"", ""BBQ grill"", ""Air conditioning"", ""Outdoor furniture"", ""Shared patio or balcony"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Self check-in"", ""Fire extinguisher"", ""Keypad"", ""Cleaning available during stay""]",1.0,1.0,Room in hotel,Private room,
3,1500,Kolkata,2,Super Area,Unfurnished,Family,15000,"Historic Carriage House  in Washington Park – 3BR/2BA with Onsite Parking & EV Charging<br /><br />Welcome to our beautifully restored Carriage House, nestled on the grounds of our boutique hotel, once the grand estate of an Albany family. This unique 3-bedroom, 2-bath retreat blends historic charm with modern comforts, offering privacy and convenience in the heart of Washington Park.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTM4MjgwNDE5Njg2MTY1MDA1/original/630254c0-125c-4f3e-b64f-8ef8a8959711.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Housekeeping - available at extra cost"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""EV charger - level 1"", ""Coffee maker"", ""Hair dryer"", ""Outdoor dining area"", ""Indoor fireplace"", ""TV"", ""Private backyard \u2013 Not fully fenced"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Long term stays allowed"", ""Oven"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Stove""]",3.0,2.0,Entire guesthouse,Entire home/apt,
2,900,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,9000,"Place is within 2-3 miles of AMC, St. Peter's,  UAlbany, SUNY, College of St. Rose, Washington park, Empire State Plaza, and many other establishments.<br /><br />Only 15 minute ride to the airport !",,https://a0.muscache.com/pictures/46a7ed36-c892-4918-9e29-d1eb24ea83a7.jpg,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Non specific  shampoo"", ""Kitchenette"", ""Bathtub"", ""Ceiling fan"", ""Generic body soap"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""BBQ grill"", ""Backyard"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Coffee"", ""Non specific  conditioner"", ""Central heating"", ""First aid kit"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Cleaning available during stay""]",1.0,1.0,Private room in home,Private room,
1,710,Kolkata,1,Super Area,Furnished,Bachelors,24000,"Place is within 2-3 miles of AMC, St. Peter's,  UAlbany, SUNY, College of St. Rose, Washington park, Empire State Plaza, and many other establishments.<br /><br />Only 15 minute ride to the airport !",,https://a0.muscache.com/pictures/miso/Hosting-938431811499141903/original/ab804b2b-7063-4210-8be4-6dc33d7ffdaa.jpeg,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Clothing storage: dresser"", ""Kitchenette"", ""Bathtub"", ""Iron"", ""Hot water kettle"", ""Dedicated workspace"", ""Dining table"", ""Nonspecific  body soap"", ""Long term stays allowed"", ""Pets allowed"", ""Nonspecific  conditioner"", ""BBQ grill"", ""Backyard"", ""Exterior security cameras on property"", ""Essentials"", ""Nonspecific  shampoo"", ""Lock on bedroom door"", ""Central heating"", ""First aid kit"", ""Children\u2019s books and toys"", ""Window AC unit"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Cleaning available during stay""]",1.0,1.0,Private room in home,Private room,
1,400,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,5500,"Place is within 2-3 miles of AMC, St. Peter's,  UAlbany, SUNY, College of St. Rose, Washington park, Empire State Plaza, and many other establishments.<br /><br />Only 15 minute ride to the airport !",,https://a0.muscache.com/pictures/hosting/Hosting-942750363293463100/original/5cba3ca1-780f-4b81-b1e9-121f3e7626f2.jpeg,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Kitchenette"", ""Bathtub"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Safe"", ""Dedicated workspace"", ""Microwave"", ""Portable heater"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""BBQ grill"", ""Suave and other comparable brands  body soap"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Self check-in"", ""Fire extinguisher"", ""Cleaning products""]",1.0,2.0,Private room in home,Private room,
1,700,Kolkata,1,Carpet Area,Unfurnished,Bachelors,10000,"Welcome to the Mansion Suite, a newly renovated historic gem in the heart of Center Square.  Through a private entrance, down a long foyer, you'll discover the grand Oak Room, an expansive living/dining room with dramatic fireplace mantel, paneling, beamed ceiling, stained glass windows. Adjacent to the lounge, is a stylish and fully equipped  kitchen with new stainless steel appliances.  Both bedrooms have new queen beds, beautiful natural woodwork and overlook a private and quiet courtyard.",,https://a0.muscache.com/pictures/hosting/Hosting-950211425725610511/original/cd866fb9-ab19-417a-8e86-380706e6bec0.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Electric stove"", ""Oven"", ""Portable fans"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Central heating"", ""Clothing storage: wardrobe and dresser"", ""First aid kit"", ""Conditioner"", ""Courtyard view"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Coffee maker: drip coffee maker, french press""]",2.0,1.0,Entire rental unit,Entire home/apt,
2,1000,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,15000,Your family will be close to everything when you stay at this centrally-located place. It’s located at a safe neighborhood and you will enjoy the outdoors views.,,https://a0.muscache.com/pictures/61409f56-06ba-48f8-a0b4-8cf69bea4533.jpg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Bowling alley"", ""Microwave"", ""Bread maker"", ""Free parking garage on premises"", ""Dining table"", ""Heating"", ""Washer"", ""Rice maker"", ""Pets allowed"", ""Oven"", ""BBQ grill"", ""Exterior security cameras on property"", ""Coffee"", ""Outdoor furniture"", ""Barbecue utensils"", ""Window AC unit"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Freezer"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Stove""]",3.0,2.0,Entire home,Entire home/apt,
1,250,Kolkata,1,Super Area,Furnished,Bachelors/Family,4700,"Come relax in this one bedrm garden apt. The living room has a sofa that can be used as a 2nd queen bed. Fully stocked kitchen for those who love to cook,  rainfall shower head, and private on site laundry. There is a gym in the garage (which is a shared space).  Private patio. Located in a home that has cultivated an ecosystem for years. Enjoy songbirds  and crickets. Walking distance to public transit & restaurants 10 minute car to downtown for dance/music.",,https://a0.muscache.com/pictures/hosting/Hosting-958199983873241221/original/02526910-eb86-4bdc-be58-55b4958766b9.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Stainless steel single oven"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Not fully fenced"", ""Bed linens"", ""Clothing storage: walk-in closet and closet"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Portable heater"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Exercise equipment"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Electric stove"", ""BBQ grill"", ""Portable fans"", ""Record player"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Outdoor furniture"", ""Sound system"", ""Books and reading material"", ""Central heating"", ""Barbecue utensils"", ""Conditioner"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Kayak"", ""Freezer"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Private gym in building""]",1.0,1.0,Entire home,Entire home/apt,
1,500,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,5000,"Welcome to our newly renovated, spacious studio. Work efficiently at your dedicated desk, and savor the convenience of a fully divided kitchen. Only 5 minutes' walk from Albany Med, moments from Washington Park and Lark Street, and a short stroll to downtown Albany and state offices. Surrounded by a large variety of restaurants and local bars. Modern amenities including a full bathroom with efficient  washer and dryer.",,https://a0.muscache.com/pictures/miso/Hosting-963920695464462572/original/664e9f29-9d78-49f9-87c3-ccc2948b2810.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Washer"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Central heating"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""50 inch HDTV with Roku"", ""Cleaning products""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,450,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,5000,"Welcome to your Beacon apartment!<br /><br />Step into the warm embrace of your Beacon Avenue apartment. Experience the charm of this spacious, large 2-bedroom home nestled in the heart of Albany.<br /><br />Comforts of a complete home where space and luxury come together seamlessly.<br /><br />Your new apartment can accommodate up to 4 guests, along with a dedicated work-from-home space with an adjustable standing desk & WiFi.<br /><br />Enjoy nearby shopping & dining just minutes away, immersing yourself in Albany's vibrant tapestry",,https://a0.muscache.com/pictures/c741754e-22b2-441e-923f-ce127a9adfaa.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Shower gel"", ""Hot water"", ""Clothing storage: closet, wardrobe, and dresser"", ""Hair dryer"", ""GE stainless steel single oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""GE electric stove"", ""Head & Shoulder  shampoo"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Dining table"", ""65 inch HDTV with Roku"", ""Window guards"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""EV charger - level 2"", ""Radiant heating"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Frigidaire refrigerator"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""First aid kit"", ""Fast wifi \u2013 549 Mbps"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Blender"", ""Self check-in"", ""Free washer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Dove body soap""]",2.0,1.0,Entire rental unit,Entire home/apt,
3,1400,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,15000,"Once a retreat, then a convent—now it’s your cozy home away from home. Enjoy a well-lit room with a Purple Hybrid 4 queen bed, desk, and 75"" TV. Relax in two family rooms, cook in the spacious kitchen, or sip coffee on one of four enclosed porches. Walk to groceries, restaurants, and the movies, or hop on the bus right outside. Whether for a short trip or long stay, comfort and community await you here.",,https://a0.muscache.com/pictures/hosting/Hosting-969886763377526954/original/f3dda3bb-d075-4ad3-8dac-1c7411e5db4a.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Fire pit"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""55 inch HDTV"", ""Cooking basics"", ""Iron"", ""Central air conditioning"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill"", ""Shared hot tub - available all year"", ""Radiant heating"", ""Noise decibel monitors on property"", ""Exterior security cameras on property"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""Clothing storage: closet"", ""Central heating"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free washer \u2013 In building"", ""Head and Shoulders body soap"", ""Head and Shoulders shampoo"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Head and Shoulders conditioner"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Self check-in"", ""Board games"", ""Shared backyard \u2013 Fully fenced""]",1.0,4.0,Private room in home,Private room,
1,500,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,5000,"Enjoy this park view stylish experience at this centrally-located apartment. You’ll find yourself in the heart of Albany, New York. Only steps away from restaurants and bars. Washington Park right at your doorstep, and Albany Medical Center around the corner.",,https://a0.muscache.com/pictures/hosting/Hosting-980034348801186320/original/e57a6ddb-d63c-4738-ab76-9251e6992ce6.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Private patio or balcony"", ""Ethernet connection"", ""Gas stove"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Backyard - Fully fenced"", ""Bed linens"", ""Park view"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Dining table"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Single oven"", ""Dove  body soap"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Clothing storage: walk-in closet"", ""Outlet covers""]",2.0,1.0,Entire rental unit,Entire home/apt,
2,700,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,6000,"Discover Arbor Hill -<br />“The House That Pat Built” is a beautifully renovated building, in the heart of the Arbor Hill community of Albany, NY. We have taken ample time to carefully craft this space with tasteful décor, to maximize its potential and ensure your enjoyment. The space has been completely renovated with all new flooring, furniture, and décor. The space is moderately large, private, comfortable and full of charm. This apartment is on the first floor of a two family house.",,https://a0.muscache.com/pictures/3b691b03-23e2-4beb-8130-ff053bf287f7.jpg,"[""Smoke alarm"", ""Kitchen"", ""Stainless steel single oven"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Fire pit"", ""Outdoor dining area"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bluetooth sound system"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Electric stove"", ""BBQ grill"", ""Portable fans"", ""Backyard"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Single level home"", ""Books and reading material"", ""Clothing storage: closet"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games"", ""Outlet covers""]",2.0,1.0,Entire rental unit,Entire home/apt,
3,1200,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors/Family,18000,"Modern and recently renovated 1 BR apartment with a memory foam mattress King bed, dining table, desk with a comfortable chair, electric fireplace, and a large smart TV. It also has a Nespresso machine for amazing brews, a toaster oven, and a microwave. The apartment is located 2 minutes from State offices and NYS Capitol building, 3 blocks away from Lark St, and 5 blocks from Washington Park. The area is full of great restaurants and within walking distance of grocery stores and boutique shops.",,https://a0.muscache.com/pictures/miso/Hosting-989010058281318863/original/0d7430e8-5d95-4c89-b3a4-2134602df952.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Indoor fireplace"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dedicated workspace"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Central heating"", ""First aid kit"", ""Self check-in"", ""Fire extinguisher"", ""Keypad""]",1.0,1.0,Entire rental unit,Entire home/apt,
2,450,Kolkata,1,Carpet Area,Unfurnished,Bachelors,8000,"Enjoy your stay in this historic neighborhood, Center Square, Albany. <br /><br />Our apartment is located within walking distance to the NYS Capitol, Empire State Plaza, MVP Arena, Palace Theater, Albany Medical Center, Washington Park, Lark Street, and more!",,https://a0.muscache.com/pictures/hosting/Hosting-990935487146379699/original/9b764375-7b7f-4b16-8dfd-02260ae0ed4c.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Smart lock"", ""Air conditioning"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Conditioner"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,500,Kolkata,1,Carpet Area,Furnished,Bachelors,13000,"Enjoy this large two bedroom apartment with easy access to everything, centrally located.",,https://a0.muscache.com/pictures/20fff68e-a40b-4e42-96f8-c180bee56704.jpg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Baking sheet"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Fridgeair refrigerator"", ""Portable fans"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Suave  conditioner"", ""Samsung single oven"", ""Clothing storage: closet"", ""Central heating"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Suave  shampoo"", ""Freezer"", ""Suave body soap"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Samsung electric stove""]",2.0,1.0,Entire rental unit,Entire home/apt,
2,400,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,7500,"Charming Albany Home with Cozy Living Room, Full Kitchen & Inviting Front Porch<br />Warm, comfortable, and thoughtfully set up for families, work trips, and longer stays. A clean, quiet space that truly feels like home.<br /><br />Hardwood floors. Laundry.<br />4 car private parking spaces .<br />Master bedroom with bathroom ensuite. Living room , kitchen on entry floor.<br />3 BR & 1 full bath on the 2nd floor. <br />A full bathroom,kitchen & living room top fl.Minutes to Lincoln park, Albany Med, law school, downtown Albany.",,https://a0.muscache.com/pictures/hosting/Hosting-992554549672159765/original/5a23930d-73cb-407a-bdd3-79cdaeb8ecf8.jpeg,"[""Private BBQ grill: charcoal, wood-burning"", ""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Fire pit"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Clothing storage"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Drying rack for clothing"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Central heating"", ""Movie theater"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Babysitter recommendations"", ""Freezer"", ""Free street parking"", ""Game console"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Bidet"", ""Board games"", ""Cleaning available during stay"", ""Stove"", ""Private backyard""]",6.0,3.5,Entire home,Entire home/apt,
3,1000,Kolkata,2,Super Area,Unfurnished,Bachelors/Family,12000,"Enjoy easy access to everything Albany has to offer from this centrally-located, high ceiling apartment downtown, just a few minutes walk to the Palace Theatre, McGeary’s Pub, 677 Prime Steakhouse, The Olde English Pub, Empire Live, Albany Skywalk, Albany Pump Station, Albany City Hall, MVP Arena, City Hall, NYS Capitol etc..",,https://a0.muscache.com/pictures/hosting/Hosting-999161887055542119/original/ba17feda-1860-418e-9dc7-370b93834d5c.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Indoor fireplace: electric"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""55 inch HDTV with Fire TV, Amazon Prime Video, Roku"", ""Shower gel"", ""Wifi"", ""Hot water"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Central heating"", ""First aid kit"", ""Stainless steel electric stove"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Keypad"", ""Board games""]",1.0,0.0,Entire rental unit,Entire home/apt,
2,750,Kolkata,1,Carpet Area,Unfurnished,Bachelors,11000,"Located in the heart of Albany, only 7 minutes from SUNY Albany and 4 minutes from St. Peter's Hospital, Casa Bancroft is a charming Mid-Century modern home that has everything you need for a comfortable stay.<br />The first level of the home is exclusively yours with an inviting living area, sun-filled dining, a fully equipped kitchen, two refreshed bathrooms and three spacious bedrooms.<br />Stay just 10 minutes from Downtown, Washington Park, MVP arena and of course “The Egg”!",,https://a0.muscache.com/pictures/hosting/Hosting-1004978540001566331/original/f14e35b1-1d21-4a72-97e2-9efcee875c27.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Trash compactor"", ""Clothing storage: closet and dresser"", ""Baby safety gates"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bathtub"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""TV with Roku, standard cable"", ""Dedicated workspace"", ""Dining table"", ""Extra pillows and blankets"", ""Free driveway parking on premises \u2013 3 spaces"", ""Exterior security cameras on property"", ""Essentials"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Blender"", ""Self check-in"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Crib - available upon request"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Keypad"", ""Board games""]",3.0,2.0,Entire home,Entire home/apt,
